,order_id,date,region,product,sales_rep,quantity,components,component_count,has_quantity_trend,trend_type,route_target,unit_price,revenue,customer_type
411,1365,2023-05-31,North,Laptop,Eva,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,73953.96137097903,147907.92274195806,New
412,1549,2023-05-31,West,Headphones,David,4,speaker,1,False,none,simple_component_agent,2197.005848064789,8788.023392259156,Returning
413,1825,2023-05-31,West,Tablet,David,8,"display, battery",2,False,none,simple_component_agent,18962.68205902861,121361.16517778311,New
414,1583,2023-05-31,West,Headphones,Alice,1,speaker,1,False,none,simple_component_agent,2149.722933654832,2149.722933654832,Returning
415,1548,2023-06-01,South,Laptop,Charlie,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,74628.71864604508,74628.71864604508,New
416,1190,2023-06-01,West,Mobile,Eva,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28347.9443858506,170087.6663151036,Returning
417,1505,2023-06-01,East,Monitor,Bob,5,"panel, stand, cable",3,False,none,general_component_agent,14697.997740597668,73489.98870298834,Returning
418,1015,2023-06-01,South,Tablet,Bob,6,"display, battery",2,False,none,simple_component_agent,19638.69147717008,94265.71909041639,Returning
419,1955,2023-06-01,South,Tablet,David,7,"display, battery",2,False,none,simple_component_agent,21912.882674106237,122712.14297499495,New
420,1277,2023-06-01,East,Monitor,Frank,1,"panel, stand, cable",3,False,none,general_component_agent,14042.675704136696,14042.675704136696,New
421,1290,2023-06-02,West,Mobile,Charlie,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31794.947826628693,190769.68695977217,New
422,1396,2023-06-02,South,Tablet,Eva,6,"display, battery",2,False,none,simple_component_agent,19336.77085669244,92816.50011212373,New
423,1767,2023-06-03,West,Headphones,Frank,5,speaker,1,False,none,simple_component_agent,2092.3481383104645,10461.740691552322,New
424,1891,2023-06-03,South,Monitor,Alice,6,"panel, stand, cable",3,False,none,general_component_agent,14760.033012886988,88560.19807732193,Returning
425,1464,2023-06-03,South,Mobile,Alice,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30470.15857869924,182820.95147219545,Returning
426,1367,2023-06-04,South,Laptop,Frank,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,74656.56482656584,74656.56482656584,Returning
427,1836,2023-06-04,West,Tablet,Charlie,7,"display, battery",2,False,none,simple_component_agent,21216.66225993554,118813.30865563902,Returning
428,1687,2023-06-05,South,Monitor,Eva,9,"panel, stand, cable",3,False,none,general_component_agent,16099.269550619101,144893.4259555719,Returning
429,1092,2023-06-06,East,Tablet,Frank,7,"display, battery",2,False,none,simple_component_agent,18238.46930137864,102135.42808772037,Returning
430,1310,2023-06-07,South,Laptop,Frank,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,72688.70774255643,436132.2464553386,Returning
431,1430,2023-06-07,North,Mobile,Frank,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27839.92426033058,222719.39408264463,New
432,1333,2023-06-07,East,Laptop,Charlie,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,68821.45995225776,137642.91990451553,Returning
433,1659,2023-06-09,South,Tablet,Bob,7,"display, battery",2,False,none,simple_component_agent,20194.353660218756,113088.38049722504,New
434,1192,2023-06-09,East,Mobile,Eva,4,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29416.436908480984,117665.74763392394,Returning
435,1269,2023-06-09,East,Laptop,Alice,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,70274.5634612421,70274.5634612421,Returning
436,1838,2023-06-09,East,Headphones,Alice,4,speaker,1,False,none,simple_component_agent,2198.6105235194477,8794.44209407779,New
437,1503,2023-06-09,North,Mobile,Bob,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27811.30388227713,194679.1271759399,Returning
438,1153,2023-06-09,East,Headphones,Eva,7,speaker,1,False,none,simple_component_agent,2070.1824181345705,14491.276926941993,New
439,1219,2023-06-09,South,Monitor,Bob,7,"panel, stand, cable",3,False,none,general_component_agent,14688.002899156845,102816.02029409792,Returning
440,1349,2023-06-10,East,Mobile,Alice,5,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27798.05879344397,138990.29396721986,New
441,1298,2023-06-10,East,Headphones,Charlie,3,speaker,1,False,none,simple_component_agent,1863.494705349724,5590.484116049172,Returning
442,1280,2023-06-10,South,Laptop,Alice,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,76289.82348743865,457738.9409246319,New
443,1024,2023-06-10,East,Tablet,David,6,"display, battery",2,False,none,simple_component_agent,21518.40598684705,103288.34873686585,New
444,1769,2023-06-11,South,Mobile,Charlie,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32442.251762490134,194653.5105749408,Returning
445,1072,2023-06-11,South,Headphones,Eva,8,speaker,1,False,none,simple_component_agent,2196.613110330955,17572.90488264764,Returning
446,1295,2023-06-12,North,Tablet,Alice,8,"display, battery",2,False,none,simple_component_agent,18833.261560034072,120532.87398421807,New
447,1594,2023-06-12,North,Laptop,David,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,67976.15072309687,611785.3565078719,Returning
448,1507,2023-06-12,North,Monitor,Alice,9,"panel, stand, cable",3,False,none,general_component_agent,15507.657089774602,139568.91380797143,New
449,1105,2023-06-12,East,Laptop,Charlie,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,69773.23555804907,558185.8844643926,Returning
450,1540,2023-06-13,East,Headphones,Bob,1,speaker,1,False,none,simple_component_agent,1967.3558133513336,1967.3558133513336,New
451,1691,2023-06-13,South,Monitor,Charlie,2,"panel, stand, cable",3,False,none,general_component_agent,14573.43374800678,29146.86749601356,Returning
452,1669,2023-06-13,South,Headphones,David,6,speaker,1,False,none,simple_component_agent,2037.5122527773808,12225.073516664284,New
453,1750,2023-06-14,East,Laptop,Frank,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,71058.30800096116,355291.5400048058,Returning
454,1616,2023-06-14,West,Monitor,Bob,9,"panel, stand, cable",3,False,none,general_component_agent,13984.37350219272,125859.36151973449,New
455,1185,2023-06-14,South,Mobile,Charlie,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29830.439025110638,178982.63415066383,New
456,1800,2023-06-15,North,Headphones,Frank,2,speaker,1,False,none,simple_component_agent,2021.38871048394,4042.77742096788,Returning
457,1047,2023-06-16,West,Laptop,Bob,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,70984.01714223948,283936.0685689579,Returning
458,1633,2023-06-16,East,Headphones,Alice,9,speaker,1,False,none,simple_component_agent,1884.0428771649406,16956.385894484465,New
459,1609,2023-06-17,North,Mobile,Alice,5,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31453.62835351372,157268.1417675686,New
460,1514,2023-06-17,South,Laptop,Bob,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,63352.787327494974,63352.787327494974,New
461,1297,2023-06-18,North,Headphones,Charlie,7,speaker,1,False,none,simple_component_agent,1941.9327422172653,13593.529195520858,New
462,1407,2023-06-19,West,Monitor,Eva,3,"panel, stand, cable",3,False,none,general_component_agent,15840.6379456069,47521.913836820706,Returning
463,1160,2023-06-19,East,Mobile,Frank,5,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30383.357526332416,151916.7876316621,New
464,1845,2023-06-19,West,Headphones,Charlie,9,speaker,1,False,none,simple_component_agent,1904.464973004344,17140.184757039096,New
465,1032,2023-06-19,North,Monitor,David,3,"panel, stand, cable",3,False,none,general_component_agent,15584.859358029144,46754.57807408743,New
466,1374,2023-06-19,West,Mobile,Charlie,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30404.34566493644,182426.07398961866,Returning
467,1610,2023-06-19,North,Headphones,Alice,8,speaker,1,False,none,simple_component_agent,2118.4974437825554,16947.979550260443,New
468,1149,2023-06-20,North,Monitor,David,6,"panel, stand, cable",3,False,none,general_component_agent,15705.07555856947,94230.45335141681,Returning
469,1189,2023-06-21,East,Headphones,Eva,6,speaker,1,False,none,simple_component_agent,2044.0431688144943,12264.259012886965,Returning
470,1217,2023-06-21,East,Laptop,David,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,69834.4874543514,488841.4121804598,Returning
471,1121,2023-06-21,South,Tablet,Eva,7,"display, battery",2,False,none,simple_component_agent,18532.728502670096,103783.27961495254,Returning
472,1331,2023-06-21,South,Mobile,Frank,5,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28567.998107312305,142839.99053656153,Returning
473,1658,2023-06-22,East,Laptop,Eva,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,68867.3926208392,275469.5704833568,Returning
474,1383,2023-06-22,West,Monitor,Charlie,9,"panel, stand, cable",3,False,none,general_component_agent,15297.897861019168,137681.0807491725,Returning
475,1758,2023-06-22,East,Monitor,David,6,"panel, stand, cable",3,False,none,general_component_agent,15041.123565645914,90246.74139387548,New
476,1640,2023-06-22,East,Mobile,Charlie,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28729.107155757178,172374.64293454308,New
477,1979,2023-06-22,North,Mobile,Alice,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27038.786146738265,162232.7168804296,Returning
478,1660,2023-06-22,East,Laptop,Eva,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,69947.34910661141,279789.39642644563,New
479,1607,2023-06-23,West,Mobile,David,5,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28713.75593137346,143568.7796568673,New
480,1360,2023-06-23,East,Mobile,Charlie,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31407.64980426321,188445.89882557926,Returning
481,1036,2023-06-24,South,Laptop,Frank,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,63335.247713786775,316676.23856893386,New
482,1307,2023-06-25,East,Monitor,Frank,2,"panel, stand, cable",3,False,none,general_component_agent,15254.483433917372,30508.966867834744,Returning
483,1372,2023-06-25,East,Tablet,Frank,7,"display, battery",2,False,none,simple_component_agent,21765.89695002426,121889.02292013586,New
484,1728,2023-06-26,East,Mobile,Eva,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28046.455602668997,196325.189218683,Returning
485,1737,2023-06-26,South,Headphones,Charlie,6,speaker,1,False,none,simple_component_agent,1988.6597963002384,11931.95877780143,Returning
486,1544,2023-06-26,South,Laptop,Frank,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,64279.907885439934,578519.1709689595,New
487,1568,2023-06-26,West,Monitor,Eva,1,"panel, stand, cable",3,False,none,general_component_agent,15377.045736784059,15377.045736784059,New
488,1506,2023-06-27,South,Headphones,Eva,6,speaker,1,False,none,simple_component_agent,2020.2126722384905,12121.276033430942,Returning
489,1696,2023-06-27,East,Monitor,Charlie,9,"panel, stand, cable",3,False,none,general_component_agent,14722.096572638498,132498.8691537465,Returning
490,1138,2023-06-28,South,Mobile,Alice,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30128.262128842453,180769.5727730547,Returning
491,1509,2023-06-28,South,Headphones,Frank,2,speaker,1,False,none,simple_component_agent,2158.6298633876045,4317.259726775209,New
492,1880,2023-06-29,East,Monitor,Alice,4,"panel, stand, cable",3,False,none,general_component_agent,14088.8829069332,56355.5316277328,New
493,1490,2023-06-29,North,Mobile,Frank,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27135.387070232086,162812.3224213925,New
494,1936,2023-06-29,West,Tablet,Eva,6,"display, battery",2,False,none,simple_component_agent,21446.659538796404,102943.96578622275,New
495,1195,2023-06-29,West,Mobile,David,5,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30462.702494327437,152313.5124716372,Returning
496,1406,2023-06-29,East,Headphones,Frank,5,speaker,1,False,none,simple_component_agent,2156.263382184737,10781.316910923686,Returning
497,1342,2023-06-30,South,Tablet,Eva,7,"display, battery",2,False,none,simple_component_agent,20387.780893652693,114171.57300445507,Returning
498,1588,2023-06-30,West,Tablet,David,6,"display, battery",2,False,none,simple_component_agent,21240.64435983881,101955.09292722629,Returning
499,1632,2023-07-01,North,Laptop,David,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,69015.42708697208,345077.13543486036,New
500,1554,2023-07-02,West,Tablet,Eva,7,"display, battery",2,False,none,simple_component_agent,20999.439725153075,117596.86246085721,Returning
501,1826,2023-07-02,North,Mobile,Alice,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32478.248801339138,227347.74160937397,Returning
502,1831,2023-07-03,South,Monitor,Eva,4,"panel, stand, cable",3,False,none,general_component_agent,15216.36889116662,60865.47556466648,New
503,1224,2023-07-03,West,Tablet,Alice,8,"display, battery",2,False,none,simple_component_agent,18723.14060224952,119828.09985439695,New
504,1810,2023-07-03,North,Mobile,David,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28612.78569018119,200289.49983126833,Returning
505,1467,2023-07-04,South,Tablet,Eva,7,"display, battery",2,False,none,simple_component_agent,18794.578307589625,105249.6385225019,New
506,1694,2023-07-05,South,Monitor,Bob,1,"panel, stand, cable",3,False,none,general_component_agent,14240.5710827872,14240.5710827872,Returning
507,1397,2023-07-05,East,Monitor,David,4,"panel, stand, cable",3,False,none,general_component_agent,14419.24634805311,57676.98539221244,New
508,1590,2023-07-05,North,Monitor,Bob,7,"panel, stand, cable",3,False,none,general_component_agent,15165.401360259566,106157.80952181696,New
509,1155,2023-07-06,West,Monitor,Frank,1,"panel, stand, cable",3,False,none,general_component_agent,15263.974888391498,15263.974888391498,Returning
510,1566,2023-07-06,North,Headphones,Eva,9,speaker,1,False,none,simple_component_agent,1970.5998988967447,17735.399090070703,New
511,1205,2023-07-06,West,Mobile,Alice,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30692.524678925016,214847.6727524751,Returning
512,1237,2023-07-06,North,Mobile,Bob,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27489.449553668193,164936.69732200916,New
513,1893,2023-07-06,East,Headphones,Bob,1,speaker,1,False,none,simple_component_agent,1835.115294823264,1835.115294823264,New
514,1345,2023-07-07,South,Monitor,Frank,4,"panel, stand, cable",3,False,none,general_component_agent,14015.488381072977,56061.95352429191,New
515,1090,2023-07-07,North,Laptop,Eva,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,70253.08497256483,316138.88237654173,New
516,1033,2023-07-07,South,Tablet,Bob,6,"display, battery",2,False,none,simple_component_agent,18855.978714793255,90508.69783100764,New
517,1457,2023-07-08,North,Tablet,Alice,7,"display, battery",2,False,none,simple_component_agent,19133.13761397031,107145.57063823374,Returning
518,1006,2023-07-08,West,Tablet,Frank,6,"display, battery",2,False,none,simple_component_agent,19601.251344691977,94086.0064545215,New
519,1550,2023-07-09,East,Headphones,Frank,2,speaker,1,False,none,simple_component_agent,2124.746449604152,4249.492899208304,Returning
520,1080,2023-07-09,West,Monitor,Alice,6,"panel, stand, cable",3,False,none,general_component_agent,13541.58640773858,81249.51844643148,New
521,1399,2023-07-09,East,Tablet,David,7,"display, battery",2,False,none,simple_component_agent,20597.515280946493,57673.04278665018,Returning
522,1651,2023-07-09,South,Mobile,Bob,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31013.259186244115,217092.81430370882,New
523,1174,2023-07-09,South,Laptop,David,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,74181.18092499292,296724.7236999717,Returning
524,1035,2023-07-09,West,Tablet,Charlie,7,"display, battery",2,False,none,simple_component_agent,21731.011756241252,121693.66583495101,Returning
525,1069,2023-07-10,West,Laptop,Frank,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,63281.92988529006,569537.3689676105,New
526,1347,2023-07-10,West,Tablet,Alice,5,"display, battery",2,False,none,simple_component_agent,18615.134822052867,74460.53928821148,New
527,1652,2023-07-10,East,Mobile,Frank,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32317.027764335962,193902.16658601578,New
528,1905,2023-07-11,North,Mobile,Eva,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29751.111373122094,208257.77961185467,Returning
529,1022,2023-07-11,North,Mobile,Alice,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30387.543833600783,182325.2630016047,Returning
530,1542,2023-07-11,West,Monitor,Bob,1,"panel, stand, cable",3,False,none,general_component_agent,15489.081611169442,15489.081611169442,New
531,1458,2023-07-11,North,Monitor,Frank,9,"panel, stand, cable",3,False,none,general_component_agent,15537.199813486914,139834.79832138223,New
532,1702,2023-07-11,North,Monitor,Eva,9,"panel, stand, cable",3,False,none,general_component_agent,16295.221209949525,146656.99088954573,Returning
533,1328,2023-07-11,North,Laptop,David,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,76957.29184376338,153914.58368752676,Returning
534,1788,2023-07-11,South,Tablet,Alice,6,"display, battery",2,False,none,simple_component_agent,20880.629843723764,100227.02324987407,New
535,1293,2023-07-13,West,Monitor,Bob,8,"panel, stand, cable",3,False,none,general_component_agent,14361.663627615453,114893.30902092363,Returning
536,1975,2023-07-13,South,Monitor,Alice,7,"panel, stand, cable",3,False,none,general_component_agent,16139.257206883032,112974.80044818122,New
537,1613,2023-07-13,South,Laptop,Eva,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,63689.09280357067,63689.09280357067,New
538,1833,2023-07-14,South,Monitor,Alice,5,"panel, stand, cable",3,False,none,general_component_agent,14193.24255862349,70966.21279311745,New
539,1835,2023-07-14,North,Tablet,David,6,"display, battery",2,False,none,simple_component_agent,21589.54286985486,103629.80577530334,Returning
540,1304,2023-07-14,East,Mobile,Frank,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28537.14908663613,199760.0436064529,Returning
541,1418,2023-07-15,East,Tablet,Frank,6,"display, battery",2,False,none,simple_component_agent,18882.604238486994,90636.50034473758,Returning
542,1533,2023-07-15,North,Mobile,Eva,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27828.751758841485,166972.51055304892,Returning
543,1743,2023-07-16,South,Headphones,Frank,5,speaker,1,False,none,simple_component_agent,2143.644703058767,10718.223515293834,New
544,1713,2023-07-16,South,Headphones,Charlie,2,speaker,1,False,none,simple_component_agent,2000.0233036764348,4000.0466073528696,Returning
545,1231,2023-07-17,East,Monitor,Bob,8,"panel, stand, cable",3,False,none,general_component_agent,15524.679609162466,62098.71843664986,New
546,1220,2023-07-17,North,Laptop,Frank,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,66346.92937705042,132693.85875410083,New
547,1946,2023-07-17,West,Tablet,David,5,"display, battery",2,False,none,simple_component_agent,21032.161684044866,84128.64673617948,New
548,1182,2023-07-17,South,Headphones,Charlie,1,speaker,1,False,none,simple_component_agent,2104.0022179848393,2104.0022179848393,Returning
549,1247,2023-07-18,East,Tablet,Alice,7,"display, battery",2,False,none,simple_component_agent,19250.3920996332,107802.19575794594,New
550,1112,2023-07-20,East,Mobile,Frank,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29464.0957980617,176784.5747883702,New
551,1704,2023-07-20,South,Monitor,Charlie,2,"panel, stand, cable",3,False,none,general_component_agent,14129.070832290603,28258.141664581206,Returning
552,1235,2023-07-20,North,Monitor,David,6,"panel, stand, cable",3,False,none,general_component_agent,16429.683069968713,98578.09841981228,New
553,1073,2023-07-21,North,Laptop,Eva,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,72038.43607881777,216115.30823645333,Returning
554,1751,2023-07-21,North,Headphones,Bob,4,speaker,1,False,none,simple_component_agent,2173.817552286206,8695.270209144825,Returning
555,1635,2023-07-21,North,Headphones,Bob,8,speaker,1,False,none,simple_component_agent,1921.3542174516533,15370.833739613226,Returning
556,1908,2023-07-21,West,Monitor,David,3,"panel, stand, cable",3,False,none,general_component_agent,15845.672738990672,47537.018216972014,New
557,1223,2023-07-22,South,Laptop,David,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,73722.0210143864,442332.1260863184,Returning
558,1977,2023-07-22,East,Mobile,Alice,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31149.933911199256,218049.5373783948,Returning
559,1666,2023-07-22,West,Headphones,Frank,7,speaker,1,False,none,simple_component_agent,2186.2555901067203,15303.789130747042,Returning
560,1474,2023-07-23,South,Tablet,Alice,6,"display, battery",2,False,none,simple_component_agent,19574.221344425263,93956.26245324127,Returning
561,1759,2023-07-24,South,Laptop,David,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,64830.04253025661,518640.34024205286,New
562,1818,2023-07-24,North,Headphones,Charlie,3,speaker,1,False,none,simple_component_agent,2068.6835436976244,6206.050631092873,Returning
563,1574,2023-07-25,West,Laptop,Frank,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,73210.3372066809,73210.3372066809,New
564,1060,2023-07-25,East,Tablet,Alice,6,"display, battery",2,False,none,simple_component_agent,20300.24229383526,97441.16301040926,Returning
565,1881,2023-07-26,South,Laptop,Frank,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,65895.45050386756,395372.70302320534,New
566,1782,2023-07-26,North,Headphones,Eva,9,speaker,1,False,none,simple_component_agent,2001.7823766677423,18016.04139000968,Returning
567,1134,2023-07-26,North,Tablet,David,6,"display, battery",2,False,none,simple_component_agent,19248.758946276517,92394.04294212729,New
568,1296,2023-07-27,West,Mobile,Frank,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29564.799169000136,206953.59418300097,Returning
569,1083,2023-07-27,South,Mobile,Frank,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30871.311455067986,185227.8687304079,New
570,1275,2023-07-27,North,Tablet,Bob,7,"display, battery",2,False,none,simple_component_agent,20980.85897076334,117492.81023627472,New
571,1705,2023-07-31,West,Monitor,David,5,"panel, stand, cable",3,False,none,general_component_agent,14196.67407270403,70983.37036352015,New
572,1918,2023-07-31,North,Tablet,Alice,7,"display, battery",2,False,none,simple_component_agent,19621.301442587814,109879.28807849177,Returning
573,1986,2023-07-31,South,Monitor,Bob,2,"panel, stand, cable",3,False,none,general_component_agent,14307.484712974889,28614.969425949777,New
574,1665,2023-08-01,East,Tablet,Charlie,6,"display, battery",2,False,none,simple_component_agent,18794.526455447478,90213.7269861479,New
575,1082,2023-08-01,North,Monitor,Bob,5,"panel, stand, cable",3,False,none,general_component_agent,15850.161659987516,79250.80829993758,New
576,1123,2023-08-02,North,Tablet,Bob,6,"display, battery",2,False,none,simple_component_agent,21637.010777747968,103857.65173319024,New
577,1885,2023-08-02,South,Mobile,Charlie,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29221.39311410746,204549.75179875223,Returning
578,1864,2023-08-02,South,Headphones,David,8,speaker,1,False,none,simple_component_agent,2100.5115697495066,16804.092557996053,New
579,1525,2023-08-03,South,Mobile,David,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32381.971736186468,259055.77388949174,New
580,1078,2023-08-03,West,Mobile,Alice,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32076.74526318139,224537.21684226973,New
581,1010,2023-08-03,South,Mobile,Frank,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28096.880331235356,196678.1623186475,Returning
582,1393,2023-08-03,East,Mobile,Alice,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32737.751289080174,196426.50773448104,New
583,1595,2023-08-03,North,Mobile,Alice,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29260.058642576776,175560.35185546067,New
584,1889,2023-08-04,North,Laptop,Alice,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,67749.36925643371,406496.21553860226,New
585,1118,2023-08-04,East,Mobile,David,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27374.587963666683,191622.1157456668,New
586,1624,2023-08-05,North,Laptop,Alice,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,69806.43115746837,279225.72462987347,Returning
587,1733,2023-08-05,South,Laptop,Charlie,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,64526.19061897301,387157.1437138381,New
588,1088,2023-08-05,North,Laptop,Bob,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,66479.55749298396,465356.9024508877,New
589,1557,2023-08-05,South,Headphones,Frank,6,speaker,1,False,none,simple_component_agent,1926.7770487069126,11560.662292241475,Returning
590,1564,2023-08-05,South,Monitor,Charlie,8,"panel, stand, cable",3,False,none,general_component_agent,15926.478970475053,127411.83176380042,Returning
591,1537,2023-08-05,East,Headphones,Charlie,4,speaker,1,False,none,simple_component_agent,2150.1954601583584,8600.781840633434,Returning
592,1475,2023-08-06,South,Headphones,Alice,1,speaker,1,False,none,simple_component_agent,1920.986526984588,1920.986526984588,New
593,1218,2023-08-06,North,Headphones,Frank,7,speaker,1,False,none,simple_component_agent,2143.4792484978298,15004.354739484808,Returning
594,1130,2023-08-06,West,Mobile,Charlie,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32143.385624218747,225003.69936953124,New
595,1070,2023-08-06,North,Headphones,Alice,6,speaker,1,False,none,simple_component_agent,2105.8603801539493,12635.162280923696,Returning
596,1857,2023-08-06,East,Monitor,Frank,2,"panel, stand, cable",3,False,none,general_component_agent,13940.085342045546,27880.170684091092,New
597,1643,2023-08-08,North,Monitor,Bob,9,"panel, stand, cable",3,False,none,general_component_agent,15570.968540702186,140138.71686631968,Returning
598,1698,2023-08-08,South,Mobile,Alice,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32670.144387483415,261361.15509986732,New
599,1332,2023-08-08,East,Mobile,Alice,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31095.242872602943,186571.45723561765,Returning
600,1209,2023-08-08,South,Mobile,Frank,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28989.701094647007,202927.90766252906,New
601,1967,2023-08-08,South,Monitor,Eva,5,"panel, stand, cable",3,False,none,general_component_agent,15001.737952292493,75008.68976146246,New
602,1706,2023-08-08,West,Headphones,Charlie,5,speaker,1,False,none,simple_component_agent,2058.2900173404214,10291.450086702107,New
603,1469,2023-08-08,North,Mobile,Frank,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30063.422452371025,180380.53471422615,New
604,1596,2023-08-09,North,Mobile,Charlie,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27719.717650385817,194038.02355270073,New
605,1776,2023-08-10,East,Tablet,Frank,6,"display, battery",2,False,none,simple_component_agent,19248.256178608084,92391.62965731882,New
606,1481,2023-08-10,South,Tablet,Charlie,6,"display, battery",2,False,none,simple_component_agent,21209.58412221453,101806.00378662976,New
607,1145,2023-08-10,West,Headphones,Charlie,3,speaker,1,False,none,simple_component_agent,2144.567218438207,6433.70165531462,New
608,1575,2023-08-11,South,Monitor,David,4,"panel, stand, cable",3,False,none,general_component_agent,13911.900098146712,55647.60039258685,Returning
609,1355,2023-08-11,North,Laptop,Charlie,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,76333.41453358214,229000.2436007464,New
610,1964,2023-08-11,West,Mobile,Charlie,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28972.935707091656,231783.48565673325,New
611,1591,2023-08-11,West,Headphones,Charlie,4,speaker,1,False,none,simple_component_agent,2064.925495492288,8259.701981969152,Returning
612,1491,2023-08-11,South,Tablet,Eva,6,"display, battery",2,False,none,simple_component_agent,21007.300583826724,100835.04280236828,New
613,1726,2023-08-12,South,Mobile,Eva,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31871.677407827297,223101.7418547911,Returning
614,1212,2023-08-12,South,Headphones,Charlie,4,speaker,1,False,none,simple_component_agent,2178.299880890372,8713.199523561489,New
615,1551,2023-08-12,West,Tablet,Charlie,6,"display, battery",2,False,none,simple_component_agent,19251.67819211529,92408.0553221534,Returning
